datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",35-39,104,0,104
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",40-44,141,0,141
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",45-49,203,0,203
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",50-54,179,0,179
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",55-59,160,0,160
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",60-64,139,0,139
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",65-69,102,0,102
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",70-74,72,0,72
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",75-79,60,0,60
2021-01-08,Comirnaty,CZ031,"Jihočeský kraj",80+,327,0,327
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",18-24,11,0,11
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",25-29,24,0,24
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",30-34,26,0,26
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",35-39,36,0,36
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",40-44,50,0,50
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",45-49,55,0,55
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",50-54,38,0,38
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",55-59,31,0,31
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",60-64,22,0,22
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",65-69,13,0,13
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",70-74,5,0,5
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",75-79,1,0,1
2021-01-08,Comirnaty,CZ032,"Plzeňský kraj",80+,1,0,1
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",18-24,7,0,7
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",25-29,5,0,5
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",30-34,19,0,19
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",35-39,21,0,21
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",40-44,39,0,39
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",45-49,48,0,48
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",50-54,30,0,30
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",55-59,31,0,31
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",60-64,21,0,21
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",65-69,19,0,19
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",70-74,3,0,3
2021-01-08,Comirnaty,CZ041,"Karlovarský kraj",75-79,1,0,1
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",18-24,21,0,21
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",25-29,24,0,24
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",30-34,32,0,32
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",35-39,29,0,29
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",40-44,76,0,76
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",45-49,79,0,79
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",50-54,52,0,52
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",55-59,39,0,39
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",60-64,28,0,28
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",65-69,14,0,14
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",70-74,6,0,6
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",75-79,4,0,4
2021-01-08,Comirnaty,CZ042,"Ústecký kraj",80+,3,0,3
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",18-24,2,0,2
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",25-29,12,0,12
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",30-34,8,0,8
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",35-39,24,0,24
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",40-44,18,0,18
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",45-49,24,0,24
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",50-54,25,0,25
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",55-59,17,0,17
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",60-64,7,0,7
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",65-69,7,0,7
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",70-74,3,0,3
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",75-79,1,0,1
2021-01-08,Comirnaty,CZ051,"Liberecký kraj",80+,2,0,2
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",0-17,1,0,1
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",18-24,28,0,28
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",25-29,54,0,54
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",30-34,69,0,69
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",35-39,63,0,63
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",40-44,96,0,96
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",45-49,112,0,112
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",50-54,67,0,67
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",55-59,63,0,63
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",60-64,54,0,54
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",65-69,24,0,24
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",70-74,13,0,13
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",75-79,5,0,5
2021-01-08,Comirnaty,CZ052,"Královéhradecký kraj",80+,6,0,6
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",18-24,6,0,6
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",25-29,16,0,16
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",30-34,13,0,13
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",35-39,36,0,36
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",40-44,48,0,48
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",45-49,42,0,42
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",50-54,41,0,41
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",55-59,26,0,26
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",60-64,19,0,19
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",65-69,10,0,10
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",70-74,2,0,2
2021-01-08,Comirnaty,CZ053,"Pardubický kraj",75-79,3,0,3
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",18-24,9,0,9
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",25-29,32,0,32
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",30-34,23,0,23
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",35-39,29,0,29
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",40-44,46,0,46
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",45-49,51,0,51
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",50-54,38,0,38
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",55-59,37,0,37
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",60-64,22,0,22
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",65-69,14,0,14
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",70-74,3,0,3
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",80+,2,0,2
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",18-24,21,0,21
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",25-29,45,0,45
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",30-34,52,0,52
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",35-39,87,0,87
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",40-44,97,0,97
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",45-49,102,0,102
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",50-54,89,0,89
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",55-59,62,0,62
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",60-64,45,0,45
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",65-69,27,0,27
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",70-74,27,0,27
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",75-79,26,0,26
2021-01-08,Comirnaty,CZ064,"Jihomoravský kraj",80+,100,0,100
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",0-17,1,0,1
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",18-24,11,0,11
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",25-29,57,0,57
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",30-34,50,0,50
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",35-39,36,0,36
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",40-44,84,0,84
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",45-49,91,0,91
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",50-54,57,0,57
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",55-59,48,0,48
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",60-64,24,0,24
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",65-69,10,0,10
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",70-74,13,0,13
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",75-79,15,0,15
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",80+,57,0,57
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",18-24,16,0,16
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",25-29,19,0,19
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",30-34,18,0,18
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",35-39,32,0,32
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",40-44,38,0,38
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",45-49,61,0,61
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",50-54,37,0,37
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",55-59,50,0,50
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",60-64,30,0,30
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",65-69,13,0,13
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",70-74,6,0,6
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",75-79,3,0,3
2021-01-08,Comirnaty,CZ072,"Zlínský kraj",80+,3,0,3
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,11,0,11
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,26,0,26
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,30,0,30
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,47,0,47
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,57,0,57
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,72,0,72
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,66,0,66
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,64,0,64
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,32,0,32
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,8,0,8
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,6,0,6
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,1,0,1
2021-01-08,Comirnaty,CZ080,"Moravskoslezský kraj",80+,2,0,2
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",18-24,10,0,10
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",25-29,36,0,36
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",30-34,32,0,32
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",35-39,44,0,44
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",40-44,69,0,69
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",45-49,72,0,72
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",50-54,60,0,60
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",55-59,62,0,62
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",60-64,43,0,43
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",65-69,47,0,47
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",70-74,28,0,28
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",75-79,24,0,24
2021-01-09,Comirnaty,CZ010,"Hlavní město Praha",80+,104,0,104
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",0-17,1,0,1
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",18-24,7,0,7
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",25-29,10,0,10
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",30-34,19,0,19
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",35-39,26,0,26
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",40-44,27,0,27
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",45-49,37,0,37
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",50-54,19,0,19
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",55-59,14,0,14
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",60-64,18,0,18
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",65-69,10,0,10
2021-01-09,Comirnaty,CZ020,"Středočeský kraj",70-74,4,0,4
2021-01-09,Comirnaty,CZ031,"Jihočeský kraj",50-54,1,0,1
2021-01-09,Comirnaty,CZ031,"Jihočeský kraj",65-69,1,0,1
2021-01-09,Comirnaty,CZ031,"Jihočeský kraj",70-74,2,0,2
2021-01-09,Comirnaty,CZ031,"Jihočeský kraj",75-79,1,0,1
2021-01-09,Comirnaty,CZ031,"Jihočeský kraj",80+,1,0,1
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",18-24,7,0,7
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",25-29,16,0,16
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",30-34,16,0,16
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",35-39,26,0,26
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",40-44,30,0,30
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",45-49,51,0,51
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",50-54,26,0,26
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",55-59,36,0,36
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",60-64,38,0,38
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",65-69,22,0,22
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",70-74,17,0,17
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",75-79,8,0,8
2021-01-09,Comirnaty,CZ032,"Plzeňský kraj",80+,4,0,4
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",18-24,3,0,3
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",25-29,14,0,14
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",30-34,4,0,4
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",35-39,16,0,16
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",40-44,26,0,26
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",45-49,26,0,26
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",50-54,22,0,22
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",55-59,19,0,19
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",60-64,19,0,19
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",65-69,5,0,5
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",70-74,1,0,1
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",75-79,1,0,1
2021-01-09,Comirnaty,CZ042,"Ústecký kraj",80+,3,0,3
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",18-24,11,0,11
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",25-29,12,0,12
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",30-34,20,0,20
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",35-39,14,0,14
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",40-44,22,0,22
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",45-49,26,0,26
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",50-54,16,0,16
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",55-59,24,0,24
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",60-64,24,0,24
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",65-69,42,0,42
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",70-74,42,0,42
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",75-79,19,0,19
2021-01-09,Comirnaty,CZ052,"Královéhradecký kraj",80+,15,0,15
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",18-24,1,0,1
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",25-29,8,0,8
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",30-34,6,0,6
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",35-39,16,0,16
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",40-44,9,0,9
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",45-49,14,0,14
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",50-54,12,0,12
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",55-59,13,0,13
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",60-64,4,0,4
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",65-69,1,0,1
2021-01-09,Comirnaty,CZ053,"Pardubický kraj",70-74,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",25-29,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",30-34,5,0,5
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",35-39,6,0,6
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",40-44,3,0,3
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",45-49,3,0,3
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",50-54,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",55-59,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",60-64,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",65-69,4,0,4
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",80+,4,0,4
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",25-29,1,0,1
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",30-34,1,0,1
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",35-39,4,0,4
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",40-44,2,0,2
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",45-49,6,0,6
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",50-54,8,0,8
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",55-59,8,0,8
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",60-64,10,0,10
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",65-69,9,0,9
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",70-74,3,0,3
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",75-79,1,0,1
2021-01-09,Comirnaty,CZ064,"Jihomoravský kraj",80+,1,0,1
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",18-24,5,0,5
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",25-29,3,0,3
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",30-34,7,0,7
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",35-39,9,0,9
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",40-44,8,0,8
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",45-49,12,0,12
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",50-54,7,0,7
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",55-59,15,0,15
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",60-64,3,0,3
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",65-69,3,0,3
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",70-74,5,0,5
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",75-79,13,0,13
2021-01-09,Comirnaty,CZ071,"Olomoucký kraj",80+,53,0,53
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",35-39,7,0,7
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",40-44,14,0,14
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",45-49,11,0,11
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",50-54,18,0,18
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",55-59,16,0,16
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",60-64,22,0,22
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",65-69,2,0,2
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",70-74,7,0,7
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",75-79,1,0,1
2021-01-09,Comirnaty,CZ072,"Zlínský kraj",80+,1,0,1
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,1,0,1
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,3,0,3
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,1,0,1
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,5,0,5
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,1,0,1
2021-01-09,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,1,0,1
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",18-24,16,0,16
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",25-29,32,0,32
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",30-34,40,0,40
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",35-39,41,0,41
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",40-44,70,0,70
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",45-49,80,0,80
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",50-54,79,0,79
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",55-59,71,0,71
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",60-64,50,0,50
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",65-69,65,0,65
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",70-74,57,0,57
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",75-79,35,0,35
2021-01-10,Comirnaty,CZ010,"Hlavní město Praha",80+,53,0,53
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",18-24,2,0,2
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",25-29,3,0,3
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",30-34,11,0,11
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",35-39,9,0,9
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",40-44,9,0,9
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",45-49,11,0,11
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",50-54,4,0,4
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",55-59,3,0,3
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",60-64,5,0,5
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",65-69,5,0,5
2021-01-10,Comirnaty,CZ020,"Středočeský kraj",70-74,3,0,3
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",18-24,9,0,9
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",25-29,12,0,12
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",30-34,13,0,13
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",35-39,28,0,28
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",40-44,26,0,26
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",45-49,26,0,26
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",50-54,20,0,20
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",55-59,22,0,22
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",60-64,23,0,23
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",65-69,15,0,15
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",70-74,10,0,10
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",75-79,5,0,5
2021-01-10,Comirnaty,CZ032,"Plzeňský kraj",80+,2,0,2
2021-01-10,Comirnaty,CZ041,"Karlovarský kraj",30-34,1,0,1
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",18-24,4,0,4
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",25-29,7,0,7
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",30-34,8,0,8
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",35-39,8,0,8
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",40-44,14,0,14
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",45-49,23,0,23
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",50-54,9,0,9
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",55-59,12,0,12
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",60-64,6,0,6
2021-01-10,Comirnaty,CZ042,"Ústecký kraj",65-69,5,0,5
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",18-24,15,0,15
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",25-29,26,0,26
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",30-34,23,0,23
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",35-39,40,0,40
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",40-44,53,0,53
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",45-49,39,0,39
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",50-54,44,0,44
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",55-59,28,0,28
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",60-64,24,0,24
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",65-69,12,0,12
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",70-74,3,0,3
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",75-79,6,0,6
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",80+,5,0,5
2021-01-10,Comirnaty,CZ052,"Královéhradecký kraj",nezařazeno,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",18-24,2,0,2
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",25-29,1,0,1
